match_id,date,team,opponent,player_id,player,position,started,minutes,goals,assists,yellow,red,rating,xg,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves
2022_11_20_Qatar_vs_Ecuador,2022-11-20,Ecuador,Qatar,334972,Alan Franco,Sub,0,6,0,0,0,0,6.1,0.0,0,0,6,6,0,7,0,0,0,0,0,1,0,0
2022_11_20_Qatar_vs_Ecuador,2022-11-20,Ecuador,Qatar,393145,Jose Cifuentes,Sub,0,19,0,0,0,0,5.8,0.0,0,0,9,5,0,13,1,0,0,0,2,0,0,0
2022_11_20_Qatar_vs_Ecuador,2022-11-20,Ecuador,Qatar,425603,Jeremy Sarmiento,Sub,0,28,0,0,0,0,6.4,0.0,0,0,7,5,0,13,3,0,0,1,0,0,0,0
2022_11_20_Qatar_vs_Ecuador,2022-11-20,Ecuador,Qatar,464388,Kevin Rodriguez,Sub,0,6,0,0,0,0,6.1,0.05,1,0,0,0,0,2,1,0,0,0,1,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,110189,Jordan Pickford,GK,1,103,0,0,0,0,6.0,0.0,0,0,28,17,0,30,0,0,0,0,0,0,0,1
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,83078,Kieran Trippier,DR,1,103,0,0,0,0,7.4,0.04,1,0,88,73,1,116,5,1,3,0,0,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,99487,Harry Maguire,DC,1,69,0,1,0,0,7.5,0.09,2,0,74,66,1,81,1,0,4,1,0,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,101374,John Stones,DC,1,103,0,0,0,0,6.0,0.0,0,0,117,116,0,119,0,0,0,1,2,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,118244,Luke Shaw,DL,1,103,0,1,0,0,7.3,0.03,1,0,104,91,1,126,0,1,0,1,0,1,1,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,332325,Declan Rice,DMC,1,103,0,0,0,0,7.1,0.0,0,0,95,90,0,104,1,3,0,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,379868,Jude Bellingham,DMC,1,103,1,0,0,0,8.4,0.07,1,1,96,92,0,113,3,0,1,2,1,0,1,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,367185,Bukayo Saka,AMR,1,70,2,0,0,0,9.2,0.22,3,3,28,23,1,51,1,1,1,1,2,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,343346,Mason Mount,AMC,1,70,0,0,0,0,7.2,0.09,1,0,36,32,1,50,1,0,0,2,2,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,97692,Raheem Sterling,AML,1,70,1,1,0,0,7.9,0.45,1,1,29,25,1,38,1,0,1,2,0,0,3,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,83532,Harry Kane,FW,1,75,0,2,0,0,8.1,0.0,0,0,13,9,2,19,0,0,0,1,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,113069,Jack Grealish,Sub,0,33,1,0,0,0,7.2,0.53,1,1,19,19,0,28,1,1,0,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,117973,Eric Dier,Sub,0,34,0,0,0,0,6.2,0.0,0,0,30,30,0,31,0,0,0,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,134115,Callum Wilson,Sub,0,28,0,1,0,0,6.6,0.0,0,0,4,4,1,6,0,0,0,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,300299,Marcus Rashford,Sub,0,33,1,0,0,0,7.0,0.38,2,1,18,14,0,27,0,0,0,1,1,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,England,Iran,331254,Phil Foden,Sub,0,33,0,0,0,0,6.3,0.0,0,0,18,15,1,24,0,0,0,1,1,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,259313,Alireza Beiranvand,GK,1,19,0,0,0,0,6.4,0.0,0,0,3,0,0,4,0,0,0,0,0,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,363684,Sadegh Moharrami,DR,1,103,0,0,0,0,5.7,0.0,0,0,16,11,0,36,3,1,1,1,2,3,2,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,271457,Morteza Pouraliganji,DC,1,103,0,0,1,0,5.8,0.0,0,0,30,19,0,40,1,1,2,0,3,5,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,358797,Roozbeh Cheshmi,DC,1,45,0,0,0,0,5.5,0.0,0,0,9,5,0,13,0,1,0,0,1,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,358800,Majid Hosseini,DC,1,103,0,0,0,0,5.6,0.0,0,0,16,10,0,26,5,1,1,0,1,2,1,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,312994,Milad Mohammadi,DL,1,62,0,0,0,0,5.5,0.0,0,0,9,6,0,23,1,1,0,0,0,1,1,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,133390,Alireza Jahanbakhsh,MR,1,45,0,0,1,0,5.7,0.1,1,0,8,5,0,16,2,1,0,0,1,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,129402,Ali Karimi,MC,1,45,0,0,0,0,5.8,0.0,0,0,6,4,0,9,2,0,0,0,2,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,447568,Ahmad Noorollahi,MC,1,76,0,0,0,0,5.9,0.05,1,0,15,10,0,27,1,2,1,0,2,3,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,37684,Ehsan Hajisafi,ML,1,103,0,0,0,0,5.9,0.0,0,0,23,15,1,38,1,1,1,0,0,1,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,358801,Mehdi Taremi,FW,1,103,2,0,0,0,7.8,0.95,3,2,20,17,1,37,2,2,2,0,2,1,2,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,129197,Sardar Azmoun,Sub,0,27,0,0,0,0,6.1,0.39,1,1,5,4,0,6,0,0,1,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,312911,Saeid Ezatolahi,Sub,0,58,0,0,0,0,6.1,0.02,1,0,9,9,1,14,2,0,1,0,0,2,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,358798,Mehdi Torabi,Sub,0,41,0,0,0,0,6.7,0.08,1,0,10,9,2,16,2,2,0,0,0,0,0,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,400303,Ali Gholizadeh,Sub,0,58,0,1,0,0,6.7,0.0,0,0,14,9,2,23,1,2,0,0,0,0,1,0
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,447545,Hossein Hosseini,Sub,0,84,0,0,0,0,5.8,0.0,0,0,12,2,0,23,0,0,0,0,0,1,0,1
2022_11_21_England_vs_Iran,2022-11-21,Iran,England,457078,Hossein Kanani,Sub,0,58,0,0,0,0,6.2,0.0,0,0,10,7,0,16,2,1,0,0,0,2,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,321390,Edouard Mendy,GK,1,100,0,0,0,0,5.5,0.0,0,0,28,23,0,37,0,0,2,0,0,2,0,1
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,42002,Youssouf Sabaly,DR,1,100,0,0,0,0,6.9,0.04,2,1,60,50,3,83,3,2,1,0,2,3,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,90880,Kalidou Koulibaly,DC,1,100,0,0,0,0,6.6,0.0,0,0,50,42,1,62,4,0,3,0,1,8,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,289330,Pape Cisse,DC,1,100,0,0,0,0,6.5,0.0,0,0,25,19,0,36,0,2,2,1,1,6,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,248112,Abdou Diallo,DL,1,61,0,0,0,0,6.8,0.0,0,0,22,9,1,40,2,0,2,0,2,1,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,66741,Cheikhou Kouyate,DMC,1,72,0,0,0,0,7.1,0.0,0,0,21,18,1,35,0,2,1,1,1,4,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,90278,Nampalys Mendy,DMC,1,100,0,0,1,0,6.4,0.0,0,0,47,36,1,61,4,1,0,0,2,3,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,335692,Krepin Diatta,AMR,1,73,0,0,0,0,6.3,0.07,2,0,34,31,1,45,0,0,0,0,0,0,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,80464,Idrissa Gueye,AMC,1,100,0,0,1,0,5.9,0.15,2,1,37,35,0,57,0,0,1,0,1,1,4,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,322670,Ismaila Sarr,AML,1,100,0,0,0,0,7.2,0.15,3,0,17,9,4,40,4,0,5,2,1,1,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,365122,Boulaye Dia,FW,1,68,0,0,0,0,6.3,0.11,2,1,11,10,0,18,0,0,1,0,0,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,349699,Ismail Jakobs,Sub,0,39,0,0,0,0,6.5,0.02,1,0,9,7,1,19,0,1,3,0,0,3,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,399047,Pape Gueye,Sub,0,28,0,0,0,0,6.2,0.02,1,1,14,9,0,18,0,2,1,0,0,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,410337,Bamba Dieng,Sub,0,32,0,0,0,0,5.8,0.13,2,0,0,0,0,5,1,0,0,0,1,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Senegal,Netherlands,426050,Nicolas Jackson,Sub,0,27,0,0,0,0,5.8,0.0,0,0,10,9,0,11,0,0,0,0,1,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,252239,Andries Noppert,GK,1,100,0,0,0,0,7.7,0.0,0,0,23,18,0,32,0,0,0,0,0,0,0,4
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,95408,Virgil van Dijk,DC,1,100,0,0,0,0,7.0,0.11,2,0,62,49,0,71,0,2,4,0,1,3,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,122945,Nathan Ake,DC,1,100,0,0,0,0,6.9,0.0,0,0,65,56,0,74,1,0,2,0,2,3,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,320374,Matthijs de Ligt,DC,1,100,0,0,1,0,6.9,0.0,0,0,45,41,0,50,0,0,5,0,4,3,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,322153,Denzel Dumfries,MR,1,100,0,0,0,0,6.5,0.0,0,0,30,18,0,59,3,1,1,0,3,1,2,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,89794,Steven Berghuis,MC,1,78,0,0,0,0,6.3,0.07,2,0,42,37,1,49,0,0,0,0,0,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,279423,Frenkie de Jong,MC,1,100,0,1,0,0,8.0,0.0,0,0,62,53,2,81,3,0,2,1,0,1,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,70033,Daley Blind,ML,1,100,0,0,0,0,7.0,0.05,1,0,42,36,0,64,1,1,2,0,1,1,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,352825,Cody Gakpo,AMC,1,93,1,0,0,0,7.7,0.36,1,1,11,7,3,37,0,1,1,1,1,1,2,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,133381,Vincent Janssen,FW,1,61,0,0,0,0,6.5,0.14,2,0,12,9,1,24,3,0,1,1,1,1,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,279425,Steven Bergwijn,FW,1,78,0,0,0,0,6.2,0.0,0,0,20,15,0,25,1,0,0,0,0,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,85070,Marten de Roon,Sub,0,7,0,0,0,0,6.1,0.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,108860,Davy Klaassen,Sub,0,22,1,0,0,0,7.2,0.39,1,1,4,3,0,8,0,0,1,0,0,0,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,110154,Memphis Depay,Sub,0,39,0,0,0,0,6.5,0.05,1,1,12,10,0,20,0,0,0,1,0,0,1,0
2022_11_21_Senegal_vs_Netherlands,2022-11-21,Netherlands,Senegal,343308,Teun Koopmeiners,Sub,0,22,0,0,0,0,6.5,0.0,0,0,5,3,1,10,2,1,1,0,0,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,319712,Matt Turner,GK,1,100,0,0,0,0,6.8,0.0,0,0,26,18,0,37,0,0,1,0,0,1,0,2
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,379205,Sergino Dest,DR,1,73,0,0,1,0,6.5,0.02,1,0,66,60,0,83,2,0,0,0,1,2,1,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,85006,Tim Ream,DC,1,100,0,0,1,0,6.8,0.0,0,0,73,68,0,85,2,2,1,1,1,3,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,126914,Walker Zimmerman,DC,1,100,0,0,0,0,6.2,0.0,0,0,90,85,0,98,0,1,3,0,1,6,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,306581,Antonee Robinson,DL,1,100,0,0,0,0,6.7,0.0,0,0,52,43,1,82,2,1,2,1,2,2,3,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,315275,Tyler Adams,MC,1,100,0,0,0,0,7.1,0.02,1,0,69,62,0,86,6,2,2,0,3,1,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,338275,Weston McKennie,MC,1,65,0,0,1,0,6.3,0.0,0,0,33,23,0,42,0,0,1,0,4,2,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,400357,Yunus Musah,MC,1,74,0,0,0,0,6.6,0.0,0,0,43,39,1,51,2,0,1,1,1,0,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,353991,Timothy Weah,FWR,1,87,1,0,0,0,7.1,0.39,1,1,25,22,1,34,0,0,1,0,0,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,367480,Josh Sargent,FW,1,73,0,0,0,0,6.5,0.23,1,0,11,10,0,17,0,0,2,0,0,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,302692,Christian Pulisic,FWL,1,100,0,1,0,0,6.7,0.0,0,0,38,29,2,75,0,0,0,0,0,0,5,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,126909,Kellyn Acosta,Sub,0,26,0,0,1,0,5.9,0.0,0,0,8,7,0,10,1,0,0,0,1,0,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,126958,DeAndre Yedlin,Sub,0,27,0,0,0,0,6.0,0.0,0,0,10,8,0,21,1,0,0,0,0,1,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,313037,Jordan Morris,Sub,0,13,0,0,0,0,6.0,0.0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,338274,Haji Wright,Sub,0,27,0,0,0,0,5.9,0.02,1,0,4,4,0,7,0,0,1,0,0,0,0,0
2022_11_21_USA_vs_Wales,2022-11-21,USA,Wales,371012,Brenden Aaronson,Sub,0,35,0,0,0,0,5.8,0.03,1,0,18,16,0,31,1,0,0,0,1,0,3,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,21571,Wayne Hennessey,GK,1,100,0,0,0,0,6.2,0.0,0,0,29,17,0,36,0,0,0,0,0,2,0,1
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,103837,Ben Davies,DC,1,100,0,0,0,0,6.7,0.33,2,1,47,39,0,64,0,1,3,1,0,4,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,302312,Joe Rodon,DC,1,100,0,0,0,0,6.5,0.0,0,0,62,53,0,70,1,1,2,0,1,5,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,342842,Chris Mepham,DC,1,100,0,0,1,0,6.8,0.0,0,0,55,44,1,65,4,0,2,0,2,3,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,135865,Connor Roberts,DMR,1,100,0,0,0,0,6.4,0.0,0,0,39,32,0,60,2,0,0,0,0,2,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,386969,Neco Williams,DML,1,78,0,0,0,0,6.3,0.0,0,0,21,14,0,53,1,3,0,0,0,1,1,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,26820,Aaron Ramsey,MC,1,100,0,0,0,0,6.3,0.0,0,0,29,23,0,45,3,0,0,2,0,2,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,322418,Ethan Ampadu,MC,1,94,0,0,0,0,6.7,0.02,1,0,43,30,0,61,2,1,1,0,1,4,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,333044,Harry Wilson,MC,1,92,0,0,0,0,7.1,0.0,0,0,24,20,2,42,3,1,0,0,1,3,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,13812,Gareth Bale,FW,1,100,1,0,1,0,7.3,0.79,1,1,22,12,1,35,1,1,2,0,2,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,302313,Daniel James,FW,1,45,0,0,0,0,5.8,0.0,0,0,10,8,0,15,0,0,0,0,0,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,133190,Kieffer Moore,Sub,0,55,0,0,0,0,6.3,0.59,2,0,13,11,1,26,1,0,2,0,2,2,2,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,142617,Joe Morrell,Sub,0,6,0,0,0,0,6.1,0.0,0,0,2,1,0,5,1,0,0,0,1,0,0,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,366114,Sorba Thomas,Sub,0,8,0,0,0,0,6.2,0.0,0,0,3,2,0,7,1,0,0,0,0,0,1,0
2022_11_21_USA_vs_Wales,2022-11-21,Wales,USA,379688,Brennan Johnson,Sub,0,22,0,0,0,0,6.3,0.05,1,1,4,2,0,10,1,0,0,0,0,1,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,102248,Emiliano Martinez,GK,1,103,0,0,0,0,5.7,0.0,0,0,16,14,0,23,0,0,0,0,0,0,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,303728,Nahuel Molina,DR,1,103,0,0,0,0,6.3,0.0,0,0,52,43,1,71,2,1,0,1,1,1,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,75691,Nicolas Otamendi,DC,1,103,0,0,0,0,6.9,0.04,1,0,96,88,1,106,2,2,5,0,0,3,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,323663,Cristian Romero,DC,1,58,0,0,0,0,6.3,0.0,0,0,64,58,0,71,1,0,1,1,1,2,1,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,83809,Nicolas Tagliafico,DL,1,70,0,0,0,0,6.2,0.56,1,1,27,20,0,51,2,1,1,0,0,1,1,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,23110,Angel Di Maria,MR,1,103,0,0,0,0,6.8,0.06,2,1,34,28,2,60,2,0,0,2,0,0,3,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,93700,Leandro Paredes,MC,1,58,0,0,0,0,6.8,0.0,0,0,60,56,1,69,2,2,0,0,1,0,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,125547,Rodrigo De Paul,MC,1,103,0,0,0,0,6.1,0.05,1,0,83,63,0,97,2,1,0,0,1,0,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,22546,Papu Gomez,ML,1,58,0,0,0,0,6.2,0.02,1,0,24,22,0,39,2,1,1,0,1,0,1,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,11119,Lionel Messi,FW,1,103,1,0,0,0,7.4,0.98,4,3,40,32,3,65,1,0,0,2,1,0,2,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,299344,Lautaro Martinez,FW,1,103,0,0,0,0,6.5,0.06,2,0,14,11,0,25,0,1,2,0,1,0,2,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,303729,Marcos Acuna,Sub,0,33,0,0,0,0,6.6,0.0,0,0,12,12,2,27,1,0,0,0,0,1,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,340105,Lisandro Martinez,Sub,0,45,0,0,0,0,6.6,0.11,1,0,32,30,1,38,1,0,1,0,0,1,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,365409,Julian Alvarez,Sub,0,45,0,0,0,0,6.3,0.03,1,1,6,1,0,12,1,0,1,0,0,0,0,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Argentina,Saudi Arabia,369430,Enzo Fernandez,Sub,0,45,0,0,0,0,6.5,0.03,1,0,36,30,0,45,1,0,4,0,0,0,2,0
2022_11_22_Argentina_vs_Saudi_Arabia,2022-11-22,Saudi Arabia,Argentina,146400,Mohammed Al Owais,GK,1,103,0,0,1,0,7.8,0.0,0,0,26,14,0,39,0,0,0,0,0,2,0,5
