match_id,event_id,market_xg
4837135,179,0.05392651632428169
4837135,617,0.035981982946395874
4837135,5,0.012999610975384712
4837135,193,0.01482386328279972
4837135,119,0.013222068548202515
4837136,554,0.20934371650218964
4837136,721,0.43986061215400696
4837136,288,0.08720973879098892
4837136,527,0.016033543273806572
4837136,110,0.49861574172973633
4837136,756,0.03509846329689026
4837136,330,0.08998464792966843
4837136,523,0.04436074197292328
4837136,551,0.022665027529001236
4837136,720,0.03744825720787048
4837136,609,0.35980066657066345
4837136,111,0.09433029592037201
4837136,70,0.37303346395492554
4837136,826,0.038695648312568665
4837136,454,0.07298558950424194
4837136,38,0.061122093349695206
4837136,829,0.04862542822957039
4837136,800,0.009762420319020748
4837136,698,0.26636093854904175
4837136,836,0.26095864176750183
4837136,250,0.015737103298306465
4837136,423,0.44785213470458984
4837136,472,0.019332488998770714
4837137,246,0.3870878517627716
4837137,92,0.05797702074050903
4837137,81,0.01835714653134346
4837137,360,0.03285276144742966
4837137,812,0.5271832942962646
4837137,545,0.4200565218925476
4837137,486,0.09984083473682404
4837137,534,0.04500763490796089
4837137,145,0.0480218306183815
4837137,616,0.042860422283411026
4837137,603,0.24249966442584991
4837137,663,0.06486637145280838
4837137,488,0.07627598941326141
4837137,679,0.06141355633735657
4837137,119,0.08167076855897903
4837137,629,0.06647966057062149
4837137,680,0.013970787636935711
4837137,265,0.015209047123789787
4837138,809,0.0721619725227356
4837138,364,0.09004954993724823
4837138,457,0.08964307606220245
4837138,360,0.5550166964530945
4837138,410,0.5015681982040405
4837138,618,0.11090762168169022
4837138,689,0.031843606382608414
4837138,311,0.0193460863083601
4837138,555,0.07056017965078354
4837138,252,0.013030881062150002
4837138,398,0.028107214719057083
4837138,837,0.07781253010034561
4837138,51,0.019342811778187752
4837138,329,0.01438096258789301
4837138,263,0.01960570365190506
4837138,587,0.11184899508953094
4837138,526,0.015934519469738007
4837138,463,0.14637921750545502
4837138,504,0.044531721621751785
4837138,278,0.060946181416511536
4837138,193,0.06812743097543716
4837138,150,0.10745136439800262
4837138,505,0.048574771732091904
4837138,486,0.014447128400206566
4837138,455,0.04021289944648743
4837138,527,0.021364176645874977
4837139,122,0.3844218850135803
4837139,197,0.42204293608665466
4837139,393,0.034806668758392334
4837139,110,0.023173484951257706
4837139,78,0.044869229197502136
4837139,593,0.5648157596588135
4837139,708,0.013579637743532658
4837139,935,0.022888874635100365
4837139,411,0.021027937531471252
4837139,153,0.09375058859586716
4837139,112,0.27275550365448
4837139,455,0.06888873875141144
4837139,755,0.042404718697071075
4837139,359,0.10518058389425278
4837139,634,0.020641392096877098
4837139,358,0.04864377900958061
4837140,652,0.6176091432571411
4837140,757,0.06377314776182175
4837140,137,0.42864176630973816
4837140,571,0.35822561383247375
4837140,359,0.04754994437098503
4837140,63,0.11571172624826431
4837140,637,0.1239733025431633
4837140,788,0.0970604419708252
4837140,872,0.48406875133514404
4837140,990,0.5099553465843201
4837140,39,0.044170379638671875
4837140,232,0.09309539198875427
4837140,458,0.01476548332720995
4837140,496,0.03278275951743126
4837140,670,0.025825703516602516
4837140,86,0.020914066582918167
4837140,181,0.019259251654148102
4837140,850,0.1300145834684372
4837140,920,0.04444834589958191
4837140,570,0.08516905456781387
4837140,896,0.0183258093893528
4837140,190,0.037939924746751785
4837140,847,0.05120416730642319
4837140,53,0.026249593123793602
4837140,478,0.0905512347817421
4837140,530,0.03439926728606224
4837141,186,0.0260988250374794
4837141,897,0.032405056059360504
4837141,1003,0.013503416441380978
4837141,666,0.08200779557228088
4837141,520,0.08422613143920898
4837141,682,0.03326086699962616
4837141,859,0.04578078165650368
4837141,269,0.026440441608428955
4837141,431,0.07641847431659698
4837141,379,0.046612270176410675
4837141,839,0.16485156118869781
4837141,22,0.07806544005870819
4837141,775,0.06753198802471161
4837141,395,0.009723800234496593
4837141,418,0.0761045590043068
4837141,437,0.07678833603858948
4837141,941,0.02528860606253147
4837141,987,0.04065239802002907
4837141,557,0.013599549420177937
4837141,402,0.04014122858643532
4837141,639,0.052083130925893784
4837141,123,0.10956569015979767
4837141,264,0.028407426550984383
4837141,362,0.30875012278556824
4837141,742,0.13207140564918518
4837141,139,0.04056153446435928
4837141,198,0.025487061589956284
4837141,210,0.04106894135475159
4837141,512,0.08494827896356583
4837141,741,0.05985868349671364
4837141,783,0.06164813041687012
4837141,613,0.05525500327348709
4837141,732,0.42032527923583984
4837142,65,0.013671329244971275
4837142,529,0.5856180191040039
4837142,183,0.5571246147155762
4837142,78,0.08606147021055222
4837142,272,0.5817619562149048
4837142,484,0.030596764758229256
4837142,62,0.051670681685209274
4837142,236,0.024263612926006317
4837142,664,0.05612633749842644
4837142,462,0.04874325171113014
4837142,876,0.08276060223579407
4837142,813,0.018161389976739883
4837142,717,0.012602102942764759
4837142,762,0.040976930409669876
4837142,764,0.11126865446567535
4837142,326,0.02066667377948761
4837142,388,0.07039210945367813
4837142,351,0.01961122453212738
4837142,684,0.037215910851955414
4837142,176,0.08097746968269348
4837142,502,0.023958837613463402
4837142,627,0.23498353362083435
4837142,619,0.12849603593349457
4837142,135,0.06291744112968445
4837142,763,0.050607796758413315
4837142,879,0.06803419440984726
4837142,558,0.027621187269687653
4837142,804,0.0322275273501873
4837142,182,0.04672118276357651
4837142,553,0.02553415112197399
4837143,171,0.04768552631139755
4837143,348,0.18189968168735504
4837143,508,0.07305727154016495
4837143,409,0.042411599308252335
4837143,511,0.06443523615598679
4837143,344,0.03130437433719635
4837143,308,0.4149089753627777
4837143,410,0.07397060096263885
